ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS,ADMIN1
1024,Ethiopia,ET,Agesure,8.378320,43.554920,An. stephensi (not found),An. stephensi (not found),NR,2020,January,2020,December,Dipping method,,Not available,Not available,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,Not found,Somali
1025,Lao People's Democratic Republic,LA,Boulykao,21.337780,102.082470,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Phongsaly
1026,Lao People's Democratic Republic,LA,Hadsa,19.922680,100.581480,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Bokeo
1027,Lao People's Democratic Republic,LA,Sopjak,20.134770,102.558340,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Luang Prabang
1028,Lao People's Democratic Republic,LA,Na,19.967150,102.117920,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Luang Prabang
1029,Lao People's Democratic Republic,LA,Na-ang,18.559960,101.973890,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Vientiane Pro.
1030,Lao People's Democratic Republic,LA,Phameung,18.114250,104.802290,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Borlikhamxay
1031,Lao People's Democratic Republic,LA,Koutphadang,17.636630,105.177950,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Khammouane
1032,Lao People's Democratic Republic,LA,Sadi,16.439010,106.502840,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Savannakhet
1033,Lao People's Democratic Republic,LA,Katao,15.951870,106.352850,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Saravane
1034,Lao People's Democratic Republic,LA,Lavynoy,15.272910,106.697480,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Sekong
1035,Lao People's Democratic Republic,LA,Hadoudomxay,14.456680,106.367270,An. stephensi (not found),An. stephensi (not found),NR,2014,January,2015,October,Human landing catch and collection on cattle,,Not available,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175984,World Health Organization,Not found,Attapeu
1036,Thailand,TH,Pakla,15.646100,105.633070,An. stephensi (not found),An. stephensi (not found),NR,2013,September,2015,March,Human landing catch and collection on cattle,,Not available,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,Not found,Ubon Ratchathani
1037,Thailand,TH,Talong,15.405670,105.562960,An. stephensi (not found),An. stephensi (not found),NR,2013,September,2015,March,Human landing catch and collection on cattle,,Not available,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,Not found,Ubon Ratchathani
1038,Thailand,TH,Payaka,14.980500,105.517990,An. stephensi (not found),An. stephensi (not found),NR,2013,September,2015,March,Human landing catch and collection on cattle,,Not available,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,Not found,Ubon Ratchathani
1,Myanmar,MM,Yesitkan village,17.380000,96.037000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
2,Myanmar,MM,Leinmawchan village,17.350000,96.041000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
3,Myanmar,MM,Seikkyi village,16.901000,94.664000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
4,Myanmar,MM,Chaungthar Town,16.949000,94.453000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
5,Myanmar,MM,Hinthada Town,17.644000,95.472000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
6,Myanmar,MM,Botegone village,22.212000,96.129000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
7,Myanmar,MM,Zeephyupin,22.213000,96.105000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
8,Myanmar,MM,North Mandalay,22.013000,96.103000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
9,Myanmar,MM,Shwesaryan,22.103000,96.159000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
10,Myanmar,MM,Sargalein village,21.898000,96.057000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
419,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi,Not available,ADULTS,1986,July,1986,July,House resting inside,104,Not available,Not available,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
420,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi,Not available,ADULTS,1986,August,1986,August,House resting inside,36,Not available,Not available,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
421,India,IN,Calcutta (Esplanade area),22.572000,88.358000,An. stephensi,Not available,IMMATURE,1985,September,1986,August,Larval collection,Not available,Not available,Not available,"Hati, A.K., Chatterjee, K.K. and Biswas, D. (1987).  Daytime resting habits of  Anopheles stephensi in an area of Calcutta. Indian Journal of Malariology, 24(1):85-7",https://www.ncbi.nlm.nih.gov/pubmed/3440497,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
422,India,IN,Calcutta (Central),22.576000,88.357000,An. stephensi,Not available,ADULTS,1985,June,1985,September,House resting inside,656,Not available,Not available,"Hati, A.K., Chatterjee, K.K., Biswas, D., Mukhopadhyay, A.K. and Saha, D. (1988).  A newly discovered habitat of  Anopheles stephensi in present-day Calcutta with evidence of natural malarial infection. Tropical and Geographical Medicine, 40(4):376-7",https://www.ncbi.nlm.nih.gov/pubmed/3227564,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
423,India,IN,Calcutta (Central),22.576000,88.357000,An. stephensi,Not available,ADULTS,1986,October,1988,January,Animal shed resting,167,Not available,Not available,"Hati, A.K., Chatterjee, K.K., Biswas, D., Mukhopadhyay, A.K. and Saha, D. (1988).  A newly discovered habitat of  Anopheles stephensi in present-day Calcutta with evidence of natural malarial infection. Tropical and Geographical Medicine, 40(4):376-7",https://www.ncbi.nlm.nih.gov/pubmed/3227564,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
424,India,IN,Ferozpur,30.918000,74.616000,An. stephensi,Not available,ADULTS,1995,,1995,,"Animal shed resting, house resting inside",Not available,Not available,Not available,"Thapar, B.R., Sharma, S.N., Dasgupta, R.K., Kaul, S.M., Bali, A., Chhabra, K. and Lal, S. (1998).  Blood meal identification by using Microdot ELISA in vector mosquitoes. Journal of Communicable Diseases, 30(4):283-7",https://www.ncbi.nlm.nih.gov/pubmed/10810570,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
